headline,abstract,emotion,subject,emotVal,date
What Shamu Taught Me About a Happy Marriage,Amy Sutherland Modern Love column on using exotic animal training techniques to modify her husband's behavior; says after two years of training she finds her marraige smoother and her husband easier to love; says her husband got to employ technique against her when she got braces; drawing (M),surprise,19,0.06810760351692405,2006-06-25
Seeing the World Through My Wife’s Eyes,"The morning I turned 18, I was told I was going blind. I would give anything to tell you what my wife looks like, but I can't. A real blind love, the literal kind, is a giving over of consciousness.",joy,51,0.25696423875154073,2006-07-02
Seeing the World Through My Wife’s Eyes,"The morning I turned 18, I was told I was going blind. I would give anything to tell you what my wife looks like, but I can't. A real blind love, the literal kind, is a giving over of consciousness.",surprise,51,0.13892373307046746,2006-07-02
Seeing the World Through my Wife's Eyes,Ryan Knighton Modern Love article on how his blindness has created literal blind love for his wife; says he is able to give over his consciousness and let her see for him; says they share rare and unique closeness; drawing (M),joy,52,0.16129083039788486,2006-07-02
Seeing the World Through my Wife's Eyes,Ryan Knighton Modern Love article on how his blindness has created literal blind love for his wife; says he is able to give over his consciousness and let her see for him; says they share rare and unique closeness; drawing (M),surprise,52,0.05392777968168268,2006-07-02
"We Lived in the Present, Then the Future Arrived",Francine Maroukian Modern Love essay on her relationship with younger man; drawing (M),joy,54,0.22764754470979093,2006-10-29
"We Lived in the Present, Then the Future Arrived",Francine Maroukian Modern Love essay on her relationship with younger man; drawing (M),surprise,54,0.05591925503443919,2006-10-29
"It Took a War, but I Finally Moved in With My Husband","As Hezbollah and Israel battled, my fight for freedom seemed pointless.",fear,41,0.3706590275543975,2006-11-05
"It Took a War, but I Finally Moved in With My Husband","As Hezbollah and Israel battled, my fight for freedom seemed pointless.",surprise,41,0.07569703492225588,2006-11-05
"It Took a War, but I Finally Moved in With My Husband","As Hezbollah and Israel battled, my fight for freedom seemed pointless.",sadness,41,0.06902808018025625,2006-11-05
"It Took a War, but I Finally Moved in With My Husband","As Hezbollah and Israel battled, my fight for freedom seemed pointless.",anger,41,0.06491449912351671,2006-11-05
"It Took a War, but I Finally Moved in With My Husband","A Z Cohn Modern Love essay on being happily married but living in her own apartment in Israel to maintain independence; says when war broke out with Hezbollah, she moved in with her husband and discovered that living together turned out to be as easy and natural as breathing; drawing (M)",joy,55,0.08615712615580494,2006-11-05
Fatherly Memories Scattered to the Wind,"Victoria Loustalot Modern Love column recalls her father, who lived most of his life as closeted gay man; he died of AIDS, leaving her and her mother with dilemma of how to dispose of his ashes; drawing (M)",joy,57,0.19615292689474317,2006-11-19
Fatherly Memories Scattered to the Wind,"Victoria Loustalot Modern Love column recalls her father, who lived most of his life as closeted gay man; he died of AIDS, leaving her and her mother with dilemma of how to dispose of his ashes; drawing (M)",surprise,57,0.09051293882175512,2006-11-19
Fatherly Memories Scattered to the Wind,"Victoria Loustalot Modern Love column recalls her father, who lived most of his life as closeted gay man; he died of AIDS, leaving her and her mother with dilemma of how to dispose of his ashes; drawing (M)",sadness,57,0.08127910392877032,2006-11-19
In the Grip of Nature’s Own Form of Birth Control,Wendy Paris Modern Love article relates her feelings about having two miscarriages after having waited until she was almost 40 to begin to think about starting her family; drawing (M),joy,43,0.06378477609937735,2006-11-26
In the Grip of Nature’s Own Form of Birth Control,You get obsessively vigilant when you realize having a baby is not just up to you.,surprise,40,0.08512142759722642,2006-11-26
I Couldn’t Let Go of Him. Did It Make Me a Stalker?,"Lisa A Phillips Modern Love article on relationship with man with whom she was obsessed; says she could have been described as stalker and is relieved that she has moved on, but is still haunted by feelings of being driven by desire; drawing (M)",joy,3,0.15901361185792254,2006-12-03
I Couldn’t Let Go of Him. Did It Make Me a Stalker?,"Lisa A Phillips Modern Love article on relationship with man with whom she was obsessed; says she could have been described as stalker and is relieved that she has moved on, but is still haunted by feelings of being driven by desire; drawing (M)",surprise,3,0.06323859107817895,2006-12-03
I Couldn’t Let Go of Him. Did It Make Me a Stalker?,"Lisa A Phillips Modern Love article on relationship with man with whom she was obsessed; says she could have been described as stalker and is relieved that she has moved on, but is still haunted by feelings of being driven by desire; drawing (M)",fear,3,0.0599602782479144,2006-12-03
Someone to Watch Over Me (on a Google Map),Theodora Stites Modern Love article discusses how technology dominates her relationships; drawing (M),joy,46,0.19092869578881816,2006-07-09
"Married, but Certainly Not to Tradition","Put ""Catholic"" and ""gay wedding"" together, and you get an extravaganza of rituals.",joy,5,0.273050854515151,2006-07-16
"Married, but Certainly Not to Tradition","Put ""Catholic"" and ""gay wedding"" together, and you get an extravaganza of rituals.",surprise,5,0.06761076474943148,2006-07-16
"Married, but Certainly Not to Tradition",Alison Luterman article on wedding of two Catholic men for whom she held the huppah; drawing (M),joy,5,0.18446126903610843,2006-07-16
"Married, but Certainly Not to Tradition",Alison Luterman article on wedding of two Catholic men for whom she held the huppah; drawing (M),surprise,5,0.08250798537317097,2006-07-16
The Semicolon Was Our Blinking Caution Light,Jamie Callan Modern Love article on marrying someone she first met when he was student in writing class she taught; drawing (M),joy,28,0.24181679299122352,2006-07-23
The Semicolon Was Our Blinking Caution Light,Jamie Callan Modern Love article on marrying someone she first met when he was student in writing class she taught; drawing (M),surprise,28,0.0824046223543732,2006-07-23
"I Dulled Her Pain, and My Judgment","In she walked, a flattering, dirty-blonde asking me for painkillers. I had been warned: Addicts can be creative, ruthless and even seductive.",surprise,58,0.086409023281503,2006-07-30
"I Dulled Her Pain, and My Judgment","A J Kim Modern Love article on how, as new nurse practioner, he prescribed painkillers to addicted woman patient who played on his ego and sympathy and was receiving painkillers from a doctor at same time; drawing (M)",joy,59,0.08971621084785975,2006-07-30
My Husband Survived; the Man I Married Didnt,"Abigail Thomas essay, adapted from her book A Three Dog Life, describes changes in her husband and in their relationship after he suffered traumatic brain injury; drawing (M)",sadness,60,0.08711919488747492,2006-08-06
My Husband Survived; the Man I Married Didnt,"Abigail Thomas essay, adapted from her book A Three Dog Life, describes changes in her husband and in their relationship after he suffered traumatic brain injury; drawing (M)",fear,60,0.07750175912381355,2006-08-06
Mortality Can Be a Powerful Aphrodisiac,"Sex, the antidote to death.",sadness,61,0.3098606145182918,2006-08-13
Mortality Can Be a Powerful Aphrodisiac,"Sex, the antidote to death.",fear,61,0.23649659386198874,2006-08-13
Mortality Can Be a Powerful Aphrodisiac,"Jennifer Glaser Modern Love essay recalls holding on to physical relationship with her boyfriend as he struggled with fatal leukemia, because sex was antithesis of death (M)",sadness,35,0.14377802254205446,2006-08-13
Mortality Can Be a Powerful Aphrodisiac,"Jennifer Glaser Modern Love essay recalls holding on to physical relationship with her boyfriend as he struggled with fatal leukemia, because sex was antithesis of death (M)",joy,35,0.12321845422438443,2006-08-13
"Fatherhood, I Now Learn, Is a Young Man’s Game",An older dad wonders: dentures before baby teeth? “I began my great late-in-life adventure with a whimper and a crawl.”,joy,41,0.12759496372043438,2006-08-20
